 method
 GMRES
 N=        1285
 iteration,||err||
   576, 1.550E-10
   577, 1.534E-10
   578, 1.497E-10
   579, 1.415E-10
   580, 1.269E-10
   581, 1.201E-10
   582, 1.178E-10
   583, 1.172E-10
   584, 1.171E-10
   585, 1.170E-10
   586, 1.170E-10
   587, 1.170E-10
   588, 1.170E-10
   589, 1.170E-10
   590, 1.170E-10
   591, 1.170E-10
   592, 1.170E-10
   593, 1.170E-10
   594, 1.170E-10
   595, 1.169E-10
   596, 1.165E-10
   597, 1.158E-10
   598, 1.128E-10
   599, 1.047E-10
   600, 9.519E-11
   601, 9.152E-11
   602, 9.106E-11
   603, 9.103E-11
   604, 9.103E-11
   605, 9.102E-11
   606, 9.102E-11
   607, 9.102E-11
   608, 9.102E-11
   609, 9.102E-11
   610, 9.102E-11
   611, 9.102E-11
   612, 9.101E-11
   613, 9.101E-11
   614, 9.098E-11
   615, 9.081E-11
   616, 9.013E-11
   617, 8.797E-11
   618, 7.597E-11
   619, 6.152E-11
   620, 5.495E-11
   621, 5.173E-11
   622, 5.119E-11
   623, 5.107E-11
   624, 5.105E-11
   625, 5.104E-11
   626, 5.104E-11
   627, 5.104E-11
   628, 5.104E-11
   629, 5.104E-11
   630, 5.104E-11
   631, 5.104E-11
   632, 5.104E-11
   633, 5.103E-11
   634, 5.098E-11
   635, 5.067E-11
   636, 4.844E-11
   637, 4.241E-11
   638, 3.579E-11
   639, 2.903E-11
   640, 2.622E-11
   641, 2.558E-11
   642, 2.539E-11
   643, 2.534E-11
   644, 2.533E-11
   645, 2.533E-11
   646, 2.533E-11
   647, 2.533E-11
   648, 2.533E-11
   649, 2.533E-11
   650, 2.533E-11
   651, 2.533E-11
   652, 2.533E-11
   653, 2.532E-11
   654, 2.525E-11
   655, 2.507E-11
   656, 2.424E-11
   657, 2.051E-11
   658, 1.333E-11
   659, 1.087E-11
   660, 1.040E-11
   661, 1.034E-11
   662, 1.032E-11
   663, 1.031E-11
   664, 1.031E-11
   665, 1.031E-11
   666, 1.031E-11
   667, 1.031E-11
   668, 1.031E-11
   669, 1.031E-11
   670, 1.031E-11
   671, 1.031E-11
   672, 1.030E-11
   673, 1.027E-11
   674, 1.014E-11
   675, 9.500E-12
   676, 7.027E-12
   677, 4.722E-12
   678, 4.193E-12
   679, 4.071E-12
   680, 4.037E-12
   681, 4.029E-12
   682, 4.027E-12
   683, 4.027E-12
   684, 4.027E-12
   685, 4.027E-12
   686, 4.027E-12
   687, 4.027E-12
   688, 4.026E-12
   689, 4.026E-12
   690, 4.025E-12
   691, 4.023E-12
   692, 4.013E-12
   693, 3.867E-12
   694, 2.505E-12
   695, 1.615E-12
   696, 1.504E-12
   697, 1.486E-12
   698, 1.482E-12
   699, 1.480E-12
   700, 1.480E-12
   701, 1.480E-12
   702, 1.480E-12
   703, 1.480E-12
   704, 1.480E-12
   705, 1.480E-12
   706, 1.480E-12
   707, 1.480E-12
   708, 1.480E-12
   709, 1.478E-12
   710, 1.470E-12
   711, 1.425E-12
   712, 1.336E-12
   713, 1.175E-12
   714, 1.080E-12
   715, 1.044E-12
   716, 1.035E-12
   717, 1.034E-12
