 method
 GMRES
 N=        5541
 iteration,||err||
   411, 1.496E-02
   412, 1.489E-02
   413, 1.485E-02
   414, 1.484E-02
   415, 1.484E-02
   416, 1.484E-02
   417, 1.483E-02
   418, 1.483E-02
   419, 1.483E-02
   420, 1.483E-02
   421, 1.483E-02
   422, 1.482E-02
   423, 1.478E-02
   424, 1.473E-02
   425, 1.471E-02
   426, 1.468E-02
   427, 1.456E-02
   428, 1.435E-02
   429, 1.402E-02
   430, 1.363E-02
   431, 1.341E-02
   432, 1.329E-02
   433, 1.320E-02
   434, 1.317E-02
   435, 1.317E-02
   436, 1.317E-02
   437, 1.314E-02
   438, 1.314E-02
   439, 1.313E-02
   440, 1.311E-02
   441, 1.311E-02
   442, 1.308E-02
   443, 1.301E-02
   444, 1.298E-02
   445, 1.297E-02
   446, 1.296E-02
   447, 1.295E-02
   448, 1.286E-02
   449, 1.282E-02
   450, 1.281E-02
   451, 1.281E-02
   452, 1.281E-02
   453, 1.281E-02
   454, 1.281E-02
   455, 1.280E-02
   456, 1.280E-02
   457, 1.280E-02
   458, 1.278E-02
   459, 1.278E-02
   460, 1.278E-02
   461, 1.277E-02
   462, 1.275E-02
   463, 1.255E-02
   464, 1.209E-02
   465, 1.158E-02
   466, 1.124E-02
   467, 1.113E-02
   468, 1.107E-02
   469, 1.105E-02
   470, 1.101E-02
   471, 1.098E-02
   472, 1.098E-02
   473, 1.098E-02
   474, 1.098E-02
   475, 1.098E-02
   476, 1.098E-02
   477, 1.096E-02
   478, 1.096E-02
   479, 1.096E-02
   480, 1.094E-02
   481, 1.090E-02
   482, 1.088E-02
   483, 1.088E-02
   484, 1.087E-02
   485, 1.085E-02
   486, 1.084E-02
   487, 1.083E-02
   488, 1.083E-02
   489, 1.082E-02
   490, 1.081E-02
   491, 1.080E-02
   492, 1.079E-02
   493, 1.078E-02
   494, 1.076E-02
   495, 1.075E-02
   496, 1.075E-02
   497, 1.073E-02
   498, 1.071E-02
   499, 1.064E-02
   500, 1.051E-02
   501, 1.044E-02
   502, 1.037E-02
   503, 1.035E-02
   504, 1.032E-02
   505, 1.029E-02
   506, 1.027E-02
   507, 1.023E-02
   508, 1.022E-02
   509, 1.021E-02
   510, 1.021E-02
   511, 1.021E-02
   512, 1.019E-02
   513, 1.015E-02
   514, 1.014E-02
   515, 1.013E-02
   516, 1.007E-02
   517, 1.000E-02
   518, 9.926E-03
   519, 9.858E-03
   520, 9.855E-03
   521, 9.851E-03
   522, 9.849E-03
   523, 9.837E-03
   524, 9.824E-03
   525, 9.824E-03
   526, 9.824E-03
   527, 9.823E-03
   528, 9.822E-03
   529, 9.822E-03
   530, 9.800E-03
   531, 9.743E-03
   532, 9.624E-03
   533, 9.472E-03
   534, 9.345E-03
   535, 9.267E-03
   536, 9.249E-03
   537, 9.246E-03
   538, 9.229E-03
   539, 9.210E-03
   540, 9.184E-03
   541, 9.166E-03
   542, 9.157E-03
   543, 9.146E-03
   544, 9.116E-03
   545, 9.070E-03
   546, 9.025E-03
   547, 9.016E-03
   548, 9.016E-03
   549, 9.011E-03
   550, 9.007E-03
   551, 9.006E-03
   552, 8.998E-03
   553, 8.956E-03
   554, 8.913E-03
   555, 8.881E-03
   556, 8.846E-03
   557, 8.810E-03
   558, 8.763E-03
   559, 8.693E-03
   560, 8.634E-03
   561, 8.540E-03
   562, 8.445E-03
   563, 8.333E-03
   564, 8.259E-03
   565, 8.239E-03
   566, 8.238E-03
   567, 8.226E-03
   568, 8.212E-03
   569, 8.212E-03
   570, 8.212E-03
   571, 8.208E-03
   572, 8.207E-03
   573, 8.206E-03
   574, 8.204E-03
   575, 8.199E-03
   576, 8.183E-03
   577, 8.171E-03
   578, 8.166E-03
   579, 8.166E-03
   580, 8.161E-03
   581, 8.154E-03
   582, 8.139E-03
   583, 8.115E-03
   584, 8.009E-03
   585, 7.737E-03
   586, 7.354E-03
   587, 6.963E-03
   588, 6.760E-03
   589, 6.671E-03
   590, 6.621E-03
   591, 6.604E-03
   592, 6.604E-03
   593, 6.604E-03
   594, 6.603E-03
   595, 6.603E-03
   596, 6.596E-03
   597, 6.591E-03
   598, 6.590E-03
   599, 6.590E-03
   600, 6.587E-03
   601, 6.554E-03
   602, 6.405E-03
   603, 6.223E-03
   604, 6.096E-03
   605, 6.027E-03
   606, 5.949E-03
   607, 5.903E-03
   608, 5.883E-03
   609, 5.862E-03
   610, 5.832E-03
   611, 5.799E-03
   612, 5.744E-03
   613, 5.711E-03
   614, 5.706E-03
   615, 5.706E-03
   616, 5.705E-03
   617, 5.699E-03
   618, 5.668E-03
   619, 5.609E-03
   620, 5.578E-03
   621, 5.575E-03
   622, 5.575E-03
   623, 5.573E-03
   624, 5.571E-03
   625, 5.559E-03
   626, 5.555E-03
   627, 5.554E-03
   628, 5.551E-03
   629, 5.547E-03
   630, 5.544E-03
   631, 5.529E-03
   632, 5.519E-03
   633, 5.511E-03
   634, 5.510E-03
   635, 5.502E-03
   636, 5.479E-03
   637, 5.451E-03
   638, 5.431E-03
   639, 5.426E-03
   640, 5.425E-03
   641, 5.420E-03
   642, 5.416E-03
   643, 5.416E-03
   644, 5.414E-03
   645, 5.413E-03
   646, 5.413E-03
   647, 5.413E-03
   648, 5.408E-03
   649, 5.389E-03
   650, 5.366E-03
   651, 5.330E-03
   652, 5.263E-03
   653, 5.087E-03
   654, 4.869E-03
   655, 4.699E-03
   656, 4.622E-03
   657, 4.603E-03
   658, 4.594E-03
   659, 4.583E-03
   660, 4.580E-03
   661, 4.580E-03
   662, 4.579E-03
   663, 4.579E-03
   664, 4.577E-03
   665, 4.576E-03
   666, 4.575E-03
   667, 4.561E-03
   668, 4.525E-03
   669, 4.395E-03
   670, 4.160E-03
   671, 4.022E-03
   672, 3.975E-03
   673, 3.966E-03
   674, 3.964E-03
   675, 3.963E-03
   676, 3.959E-03
   677, 3.956E-03
   678, 3.952E-03
   679, 3.945E-03
   680, 3.940E-03
   681, 3.933E-03
   682, 3.920E-03
   683, 3.902E-03
   684, 3.881E-03
   685, 3.830E-03
   686, 3.749E-03
   687, 3.666E-03
   688, 3.603E-03
   689, 3.586E-03
   690, 3.583E-03
   691, 3.579E-03
   692, 3.574E-03
   693, 3.572E-03
   694, 3.572E-03
   695, 3.572E-03
   696, 3.571E-03
   697, 3.570E-03
   698, 3.569E-03
   699, 3.569E-03
   700, 3.563E-03
   701, 3.557E-03
   702, 3.553E-03
   703, 3.553E-03
   704, 3.553E-03
   705, 3.553E-03
   706, 3.553E-03
   707, 3.552E-03
   708, 3.552E-03
   709, 3.549E-03
   710, 3.543E-03
   711, 3.542E-03
   712, 3.541E-03
   713, 3.536E-03
   714, 3.536E-03
   715, 3.524E-03
   716, 3.490E-03
   717, 3.479E-03
