 method
 GMRES
 N=        5541
 iteration,||err||
   841, 7.144E-04
   842, 7.135E-04
   843, 7.104E-04
   844, 7.019E-04
   845, 6.883E-04
   846, 6.811E-04
   847, 6.789E-04
   848, 6.784E-04
   849, 6.783E-04
   850, 6.782E-04
   851, 6.782E-04
   852, 6.782E-04
   853, 6.782E-04
   854, 6.782E-04
   855, 6.782E-04
   856, 6.782E-04
   857, 6.780E-04
   858, 6.777E-04
   859, 6.773E-04
   860, 6.771E-04
   861, 6.770E-04
   862, 6.770E-04
   863, 6.770E-04
   864, 6.770E-04
   865, 6.770E-04
   866, 6.770E-04
   867, 6.770E-04
   868, 6.770E-04
   869, 6.769E-04
   870, 6.769E-04
   871, 6.766E-04
   872, 6.759E-04
   873, 6.745E-04
   874, 6.728E-04
   875, 6.714E-04
   876, 6.706E-04
   877, 6.702E-04
   878, 6.701E-04
   879, 6.701E-04
   880, 6.701E-04
   881, 6.701E-04
   882, 6.701E-04
   883, 6.700E-04
   884, 6.695E-04
   885, 6.679E-04
   886, 6.625E-04
   887, 6.508E-04
   888, 6.341E-04
   889, 6.205E-04
   890, 6.130E-04
   891, 6.093E-04
   892, 6.080E-04
   893, 6.075E-04
   894, 6.074E-04
   895, 6.073E-04
   896, 6.073E-04
   897, 6.073E-04
   898, 6.073E-04
   899, 6.072E-04
   900, 6.071E-04
   901, 6.066E-04
   902, 6.050E-04
   903, 5.982E-04
   904, 5.875E-04
   905, 5.807E-04
   906, 5.786E-04
   907, 5.781E-04
   908, 5.780E-04
   909, 5.780E-04
   910, 5.780E-04
   911, 5.779E-04
   912, 5.778E-04
   913, 5.775E-04
   914, 5.766E-04
   915, 5.745E-04
   916, 5.710E-04
   917, 5.664E-04
   918, 5.627E-04
   919, 5.610E-04
   920, 5.606E-04
   921, 5.605E-04
   922, 5.605E-04
   923, 5.605E-04
   924, 5.605E-04
   925, 5.605E-04
   926, 5.605E-04
   927, 5.604E-04
   928, 5.603E-04
   929, 5.600E-04
   930, 5.593E-04
   931, 5.572E-04
   932, 5.528E-04
   933, 5.498E-04
   934, 5.488E-04
   935, 5.485E-04
   936, 5.484E-04
   937, 5.484E-04
   938, 5.484E-04
   939, 5.483E-04
   940, 5.483E-04
   941, 5.480E-04
   942, 5.468E-04
   943, 5.425E-04
   944, 5.337E-04
   945, 5.257E-04
   946, 5.223E-04
   947, 5.210E-04
   948, 5.205E-04
   949, 5.202E-04
   950, 5.201E-04
   951, 5.201E-04
   952, 5.201E-04
   953, 5.201E-04
   954, 5.201E-04
   955, 5.201E-04
   956, 5.200E-04
   957, 5.196E-04
   958, 5.186E-04
   959, 5.156E-04
   960, 5.097E-04
