"C_p","Points:0","Points:1","Points:2","arc_length","mu","sigma","v:0","v:1","v:2"
-0.394742697477,0.0309282187372,1.04166662693,-0.0504693426192,0.51853809086,-0.0362935699522,0.313426166773,-69.0228347778,1.14038693905,-12.4342927933
-0.48728364706,0.00885716360062,1.04166662693,-0.0533909760416,0.540801680344,-0.0308065395802,0.222287416458,-72.2139816284,1.1132133007,-6.10948848724
-0.488335162401,0.00812839251012,1.04166662693,-0.0534186512232,0.541530976729,-0.0306270774454,0.220215782523,-72.2489242554,1.11224424839,-5.95727062225
-0.519817531109,-0.0152035932988,1.04166662693,-0.0543047301471,0.564879781787,-0.0249197632074,0.153891265392,-73.3161849976,1.04907608032,-1.08729469776
-0.520394146442,-0.0159683916718,1.04166662693,-0.0542985200882,0.565644605372,-0.0247303172946,0.152185305953,-73.3276519775,1.04749751091,-0.960446238518
-0.537221252918,-0.0404538214207,1.04166662693,-0.0540997385979,0.590130841998,-0.0187233276665,0.0975680574775,-73.6571273804,0.953983724117,3.09272193909
-0.536820471287,-0.0412527360022,1.04166662693,-0.0540392436087,0.59093204369,-0.0185247007757,0.0957234203815,-73.6381454468,0.951925516129,3.22746610641
-0.523046851158,-0.0668304041028,1.04166662693,-0.0521025024354,0.616582932015,-0.0122397728264,0.0366662852466,-73.0088653564,0.835345506668,7.52975416183
-0.521484196186,-0.0676376745105,1.04166662693,-0.0519967153668,0.617397104242,-0.0120537132025,0.0352570712566,-72.9587402344,0.83303976059,7.6270647049
-0.47132614255,-0.0934829115868,1.04166662693,-0.0486098825932,0.643463306799,-0.00617782492191,-0.00985969975591,-71.3497009277,0.706002235413,10.7334032059
-0.469707041979,-0.094280809164,1.04166662693,-0.0484740063548,0.644272691069,-0.00601251330227,-0.0108457244933,-71.2988510132,0.703696429729,10.7967691422
-0.418379664421,-0.119825832546,1.04166662693,-0.0441238470376,0.670185469879,-0.000798648805358,-0.0424138195813,-69.681602478,0.579199254513,12.8212223053
-0.417080998421,-0.120616652071,1.04166662693,-0.0439672917128,0.670991636792,-0.000648902030662,-0.0433038771152,-69.637298584,0.577090322971,12.8764762878
-0.376570761204,-0.145935073495,1.04166662693,-0.0389551408589,0.696801404702,0.00407529296353,-0.0717995092273,-68.2440414429,0.465312451124,14.645772934
-0.374969929457,-0.146705821157,1.04166662693,-0.0387766584754,0.697592548127,0.00421098340303,-0.0728507786989,-68.1875,0.463609367609,14.7074279785
-0.325445562601,-0.171381860971,1.04166662693,-0.0330625027418,0.722921553569,0.00850198976696,-0.106507651508,-66.4193649292,0.375638961792,16.6867198944
-0.32315453887,-0.172113761306,1.04166662693,-0.0328637547791,0.723679959036,0.00861309375614,-0.107391357422,-66.3460083008,0.374560385942,16.729516983
-0.252268701792,-0.195546135306,1.04166662693,-0.0265007335693,0.747960901979,0.0121429022402,-0.135683700442,-64.0586624146,0.32251188159,18.1133613586
-0.249851405621,-0.19623029232,1.04166662693,-0.0262993089855,0.748674093877,0.0122224530205,-0.136208146811,-63.9863204956,0.322231799364,18.128534317
-0.175688743591,-0.218134090304,1.04166662693,-0.0198506116867,0.771507448054,0.014775685966,-0.152998700738,-61.753868103,0.316602349281,18.6385269165
-0.173467457294,-0.218762919307,1.04166662693,-0.0196559913456,0.772165705596,0.0148275597021,-0.15337061882,-61.6875953674,0.317262679338,18.643119812
-0.106623455882,-0.238895401359,1.04166662693,-0.0134251210839,0.793240348601,0.0165358372033,-0.165277913213,-59.682220459,0.367298603058,18.8273983002
-0.10458304733,-0.239460617304,1.04166662693,-0.0132433213294,0.793834082729,0.0165633093566,-0.165507778525,-59.6218719482,0.369056463242,18.8232555389
-0.0452790893614,-0.257556408644,1.04166662693,-0.00742291240022,0.812842891854,0.0175406839699,-0.172867044806,-57.8608207703,0.484456986189,18.7472572327
-0.0433239154518,-0.258050233126,1.04166662693,-0.0072617023252,0.813362363997,0.0175487380475,-0.173149049282,-57.8001670837,0.487531840801,18.745054245
0.0101410644129,-0.273860603571,1.04166662693,-0.00210047373548,0.82999384301,0.0179671123624,-0.182177767158,-56.1262435913,0.679688215256,18.7680969238
0.0124649256468,-0.274274617434,1.04166662693,-0.00195860862732,0.830431488057,0.017960106954,-0.182608917356,-56.0498580933,0.684405326843,18.7684402466
0.072136156261,-0.287529230118,1.04166662693,0.0025832799729,0.84444268035,0.0179751515388,-0.196412622929,-54.0556602478,0.967021882534,18.9479217529
0.0753080248833,-0.287857174873,1.04166662693,0.00270096282475,0.844791101096,0.0179540123791,-0.19693467021,-53.9477767944,0.97382324934,18.9394340515
0.151280388236,-0.298356592655,1.04166662693,0.00646863970906,0.855946062452,0.0176139250398,-0.213648274541,-51.3328399658,1.36234164238,19.0022277832
0.156365171075,-0.298593461514,1.04166662693,0.00655924947932,0.856199670391,0.0175817422569,-0.214340090752,-51.1454162598,1.37172329426,18.9667339325
0.272782832384,-0.306176900864,1.04166662693,0.00946016423404,0.864319021276,0.017004776746,-0.236488878727,-46.9208946228,1.87753927708,18.59623909
0.279809772968,-0.306319653988,1.04166662693,0.00951908063143,0.864473454421,0.0169643331319,-0.235410600901,-46.6311149597,1.88922560215,18.4541130066
0.418656796217,-0.310889750719,1.04166662693,0.0114053254947,0.869417511846,0.0162295456976,-0.200888887048,-41.8482666016,2.45901226997,15.2072048187
0.419990062714,-0.310938537121,1.04166662693,0.0114200310782,0.869468466406,0.0162039790303,-0.199426874518,-41.8148612976,2.47797679901,15.1281766891
