"C_p","Points:0","Points:1","Points:2","arc_length","mu","sigma","v:0","v:1","v:2"
-0.0366744473577,-0.257556408644,0.916666686535,-0.00742291240022,0.812292741858,0.0168322753161,-0.172867044806,-57.6251945496,0.0651351511478,18.6711425781
-0.0155910374597,-0.263383716345,0.916666686535,-0.00552061479539,0.818422688939,0.0169666260481,-0.176194801927,-56.9700508118,0.021007809788,18.6674880981
0.0265454668552,-0.273860603571,0.916666686535,-0.00210047373548,0.829443693014,0.0171205699444,-0.182177767158,-55.6652755737,-0.0237400121987,18.615486145
0.0500529259443,-0.278745919466,0.916666686535,-0.000426449143561,0.834607864751,0.017096048221,-0.187265455723,-54.8884849548,-0.0832124054432,18.6668071747
0.10006160289,-0.287529230118,0.916666686535,0.0025832799729,0.843892530354,0.0169199425727,-0.196412622929,-53.2493362427,-0.148790076375,18.667963028
0.129784613848,-0.29139906168,0.916666686535,0.00397194968536,0.848003977774,0.0167573839426,-0.202572837472,-52.2394981384,-0.228103607893,18.6748828888
0.19788274169,-0.298356592655,0.916666686535,0.00646863970906,0.855395912457,0.0162672512233,-0.213648274541,-49.9306526184,-0.324729979038,18.4896774292
0.243143364787,-0.301151663065,0.916666686535,0.00753784319386,0.858388505761,0.016014104709,-0.221811756492,-48.3301887512,-0.428255170584,18.338508606
0.352252066135,-0.306176900864,0.916666686535,0.00946016423404,0.86376887128,0.0152690056711,-0.236488878727,-44.3387107849,-0.563398718834,17.5855903625
0.406710684299,-0.307861328125,0.916666686535,0.0101553862914,0.865591130567,0.0149607742205,-0.223765060306,-42.6045455933,-0.688988506794,16.3058414459
0.556221842766,-0.310889750719,0.916666686535,0.0114053254947,0.86886736185,0.0140154389665,-0.200888887048,-36.5240707397,-0.832880914211,13.1965723038
0.613212168217,-0.311465263367,0.916666686535,0.0115788532421,0.869468466405,0.0138490898535,-0.183637022972,-34.1441307068,-0.990792751312,11.6487092972
