"C_p","Points:0","Points:1","Points:2","arc_length","mu","sigma","v:0","v:1","v:2"
-0.172922417521,-0.218134090304,1.125,-0.0198506116867,0.771328183087,0.0149623630568,-0.152998700738,-61.6833152771,-0.190643265843,18.6185951233
-0.164222940803,-0.220976024866,1.125,-0.0189710501581,0.774303115109,0.0152085097507,-0.154679551721,-61.4201889038,-0.189023807645,18.6509380341
-0.11353495717,-0.238895401359,1.125,-0.0134251210839,0.793061083634,0.016746237874,-0.165277913213,-59.8709449768,-0.257497757673,18.8882904053
-0.106135331094,-0.241449832916,1.125,-0.0126035017893,0.795744398533,0.0168968234211,-0.166316762567,-59.6498527527,-0.246125087142,18.8866195679
-0.0641923546791,-0.257556408644,1.125,-0.00742291240022,0.812663626886,0.0178726594895,-0.172867044806,-58.3861160278,-0.251680105925,18.9181575775
-0.0580079704523,-0.25978821516,1.125,-0.00669434433803,0.81501134317,0.0179526936263,-0.174141556025,-58.1896057129,-0.230606555939,18.9354572296
-0.0241730567068,-0.273860603571,1.125,-0.00210047373548,0.829814578043,0.0185175295919,-0.182177767158,-57.0986785889,-0.17957188189,19.0965919495
-0.0177882853895,-0.275731652975,1.125,-0.00145933276508,0.831792427283,0.0185498576611,-0.184126317501,-56.8790969849,-0.149756535888,19.1452922821
0.0175307933241,-0.287529230118,1.125,0.0025832799729,0.844263415383,0.0188308339566,-0.196412622929,-55.6443023682,-0.0540999062359,19.5098457336
0.0248758085072,-0.289011359215,1.125,0.0031151319854,0.84583808145,0.0188232827932,-0.198771938682,-55.3832817078,-0.0180369298905,19.5626754761
0.0683723017573,-0.298356592655,1.125,0.00646863970906,0.855766797485,0.0188358575106,-0.213648274541,-53.8368415833,0.105888441205,19.9417934418
0.0786309987307,-0.299427092075,1.125,0.00687813805416,0.856912946648,0.0188065283,-0.216774836183,-53.4618301392,0.143075376749,19.9869995117
0.1480756253,-0.306176900864,1.125,0.00946016423404,0.864139756309,0.0186098404229,-0.236488878727,-50.987613678,0.283035308123,20.2406806946
0.153918921947,-0.306822031736,1.125,0.00972643028945,0.864837675685,0.0185688156635,-0.231615737081,-50.8777084351,0.308311909437,19.9231452942
0.216958597302,-0.310889750719,1.125,0.0114053254947,0.869238246878,0.0181636884809,-0.200888887048,-49.3853683472,0.491133391857,17.6629524231
0.214054852724,-0.311110168695,1.125,0.011471785605,0.869468466405,0.0181541051716,-0.19428153336,-49.6022796631,0.427687436342,17.3521385193
